PropertyName,DateMapped,Initials,ManagementCategory,Acreage,YearMapped,Perimeter,GlobalID,created_user,created_date,last_edited_user,last_edited_date,OBJECTID,ShapeSTArea,ShapeSTLength
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,jeg,HCA,1.57902615,2008,1409.34543841,{6548565D-62BB-4835-A458-C208D1CDA4D1},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369853,68782.1030273438,1409.34543840971
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,jeg,HCA,42.5343565,2008,13490.91796816,{163EDED8-F5CE-460B-BCF4-221EE68ACF3F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369854,1852789.15405273,13490.9179681642
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,jeg,MOA,20.95004516,2008,8616.82685457,{07BC8249-3A69-43FA-8C7A-1120F54CCEA2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369855,912580.319091797,8616.82685457228
ROCK CREEK FARM,2008-10-14T00:00:00.000Z,jeg,NSH,0.7186629,2008,3437.99782719,{4C9584F1-822A-4F82-B18F-A8B9E74424A2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369856,31304.8317871094,3437.99782719027
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,jeg,NPD,0.03393267,2008,196.16125545,{5DAF7118-4E7E-47EF-A692-8166E888C5B1},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369857,1478.10107421875,196.161255447216
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NSH,0.20069941,2008,593.2893732,{F4AE9BD5-072B-4C3F-B98F-493333E3914E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369858,8742.43212890625,593.289373198973
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NSH,0.05367728,2008,383.89068233,{4A4D524D-D237-4C95-85D8-2CD4B3465DF5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369859,2338.1728515625,383.890682327379
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NPD,0.13227825,2008,362.16437314,{62569620-796C-4617-9E15-5D3D0D532EAC},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369860,5762.01708984375,362.164373143719
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,MOA,46.27887968,2008,11855.43213068,{B7CB7415-B978-44B0-929D-AAE0DA72FA9F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369861,2015899.93774414,11855.4321306814
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NPD,14.98441629,2008,8637.61203322,{465C3D01-94BA-4E9A-8FCD-C2E32B33A557},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369862,652718.5625,8637.61203321757
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NSH,0.08759037,2008,1097.16532701,{AC89A4D9-4D83-4FBA-839D-75C872FE0C03},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369863,3815.42358398438,1097.16532701197
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,MOA,18.57072119,2008,7858.59663587,{1327017C-2E29-4F90-B8AA-937FD6C9C62A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369864,808937.37890625,7858.59663587366
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NPD,0.00314267,2008,67.41253065,{BC97F4B4-B5C3-4414-A505-40784B4ACCF6},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369865,136.89404296875,67.4125306520739
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NSH,0.83117487,2008,2058.63170604,{FF9AB4DE-BFBA-4FDB-B0DA-4F1C7A07A55C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369866,36205.8308105469,2058.63170604255
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,MOA,1.2137279,2008,2151.45497846,{30B0F93A-92A0-4DB3-9879-1F20470C4377},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369867,52869.7746582031,2151.45497845873
ROCK CREEK FARM,2008-10-15T00:00:00.000Z,mg,NSH,0.02278514,2008,358.77426309,{D890F021-7250-4DF9-B754-A4346B4BEAC1},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369868,992.51611328125,358.774263086051
HODGSON-HARRIS RESERVOIR,2008-10-14T00:00:00.000Z,as,NPD,3.25085159,2008,3257.20667072,{DDEF14EA-FE8D-4B34-B3A4-3B6D910F73E2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369869,141606.528076172,3257.20667072129
HODGSON-HARRIS RESERVOIR,2008-10-14T00:00:00.000Z,as,NPD,0.13943943,2008,510.97113284,{CC6862B7-161C-4EF0-88CD-661C517F182F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369870,6073.95776367188,510.971132843093
HODGSON-HARRIS RESERVOIR,2008-10-14T00:00:00.000Z,as,NPD,1.42785133,2008,2588.70619606,{AC652890-DEA4-4342-B458-33D1BF05B2B5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369871,62196.9543457031,2588.70619606132
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,HCA,3.19934045,2008,2528.13354918,{C973E825-A9DA-4941-A2FD-5C3D708BC7D2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369872,139362.711425781,2528.13354917607
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,HCA,0.10462901,2008,417.25396715,{55C47748-38F5-4CFD-B853-4EFEACD17D81},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369873,4557.62133789062,417.25396714922
RABBIT MOUNTAIN,2008-10-23T00:00:00.000Z,mg,HCA,0.01712651,2008,115.14740893,{B1956090-723E-4830-AF18-7807619CF9BA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369874,746.02783203125,115.147408934677
RABBIT MOUNTAIN,2008-10-23T00:00:00.000Z,mg,HCA,0.0034151,2008,75.93267714,{1407BB90-BB63-414C-B494-DC3E3DA6CE4D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369875,148.76123046875,75.9326771364907
RABBIT MOUNTAIN,2008-10-23T00:00:00.000Z,mg,HCA,0.2000982,2008,419.84498293,{6EE46745-BE88-4C65-B4D9-16E4CB013EBF},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369876,8716.24291992188,419.844982927526
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,HCA,2.12237137,2008,1991.28808226,{B7A6028F-B6BF-43F1-A48E-F51B69157483},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369877,92450.1284179688,1991.28808225662
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,NSH,0.47300049,2008,947.7140411,{C86E5241-E17F-455D-AF64-EFD24E4A7B88},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369878,20603.8188476562,947.71404110227
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,MOA,16.4679119,2008,11405.33877732,{6975606B-A81E-4119-8466-7522459DF289},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369879,717339.368164062,11405.3387773154
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,MOA,15.46700087,2008,5183.39344695,{F75EB106-D41A-4E93-AD79-1D23568C542E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369880,673739.859863281,5183.39344694824
DOWE FLATS,2008-10-23T00:00:00.000Z,jeg,NSH,0.07906451,2008,405.60715826,{7AB9774E-E4F4-4EC0-BC2B-D3A080BD265B},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369881,3444.03637695312,405.607158260704
DOWE FLATS,2008-10-24T00:00:00.000Z,jeg,HCA,0.35768221,2008,864.95507896,{9F348E52-72BD-4641-8D42-3B79D0FF3BD6},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369882,15580.5749511719,864.955078960823
DOWE FLATS,2008-10-24T00:00:00.000Z,jeg,HCA,1.25510445,2008,1250.40555087,{10EDA3E8-F43A-442E-9726-83C70196F505},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369883,54672.1313476562,1250.40555086987
RABBIT MOUNTAIN,2008-10-24T00:00:00.000Z,mg,HCA,2.10055397,2008,2329.58920066,{A43C9764-EC04-4507-8EE7-EEDB08F7D85A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369884,91499.7648925781,2329.58920065847
ERTL,2008-10-22T00:00:00.000Z,,NPD,0.01268296,2008,126.1524593,{22034D19-6895-4C08-8B91-D0B027E9DDC7},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369885,552.46728515625,126.152459297736
ERTL,2008-10-22T00:00:00.000Z,egb,NPD,1.83782417,2008,1344.73531859,{7DA02A04-7C11-43D4-A4A3-E3FE38EA02E9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369886,80055.3002929688,1344.73531858958
ADLER/FINGRU,2008-10-22T00:00:00.000Z,as,MOA,39.15387393,2008,7502.33732092,{00F67D03-05AE-4AAF-AE99-17ABDD703ED5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369887,1705535.92895508,7502.33732091588
ADLER/FINGRU,2008-10-22T00:00:00.000Z,as,NPD,0.13039249,2008,996.52900252,{01245CD2-A5FB-4443-B5CA-5419522E01EC},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369888,5679.87426757812,996.529002517149
SUITTS,2008-10-20T00:00:00.000Z,mg,MOA,5.83249971,2008,3590.67075982,{1FD249ED-1219-4D01-B79F-FDE3409768A2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369889,254062.670898438,3590.6707598185
SUITTS,2008-10-20T00:00:00.000Z,mg,NSH,0.04618547,2008,233.38889378,{0ACB48BA-85DF-41AF-B80B-B4AA70BF549F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369890,2011.8310546875,233.38889377616
SUITTS,2008-10-20T00:00:00.000Z,mg,MOA,0.22532979,2008,698.74962435,{8497AD5D-DB65-4756-BCC6-6A70BA704195},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369891,9815.32763671875,698.74962435012
SUITTS,2008-10-20T00:00:00.000Z,mg,NSH,0.06992357,2008,586.64545059,{22EE583E-204A-4A9A-8D5C-3CC793F4B253},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369892,3045.85888671875,586.645450591424
SUITTS,2008-10-20T00:00:00.000Z,mg,MOA,1.23977071,2008,1699.24957644,{C81351EC-6D9C-49EC-95B5-71F0D95D9EBB},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369893,54004.1970214844,1699.24957644463
SUITTS,2008-10-20T00:00:00.000Z,mg,NSH,0.02292617,2008,147.46886525,{945D3686-64B4-4C5A-BE54-F9BCA4B4DC7A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369894,998.65966796875,147.468865247571
SUITTS,2008-10-20T00:00:00.000Z,mg,MOA,3.56139993,2008,2105.58914063,{1C8F0B8C-D59F-4F4F-8422-6848D7DB3594},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369895,155133.959960938,2105.58914062826
SUITTS,2008-10-20T00:00:00.000Z,mg,NSH,0.00417191,2008,74.21135695,{0BA6CC42-809F-4042-AB9C-3D75A8C4AF9C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369896,181.727783203125,74.2113569511626
SUITTS,2008-10-20T00:00:00.000Z,mg,MOA,0.14762619,2008,367.41514619,{D46F931B-56AC-48ED-A325-3B6D81569A3C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369897,6430.57080078125,367.415146189382
SUITTS,2008-10-20T00:00:00.000Z,mg,NSH,0.00025139,2008,17.14728604,{56636D0F-B559-474B-B8E2-835863D8A9D9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369898,10.95068359375,17.1472860419233
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,MOA,15.85964975,2008,5554.19535186,{A26719DE-E009-4DD2-AF3A-9032438802C9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369899,690843.580322266,5554.19535186291
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,NSH,0.20501171,2008,1042.47002743,{52B9FE89-12F8-4279-AE8A-CCCFB7EDD6BF},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369900,8930.2734375,1042.47002742825
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,MOA,76.05202225,2008,25759.74287814,{C95B687C-9898-4BA1-A177-27A2081CF4E8},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369901,3312812.83984375,25759.7428781403
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,NSH,4.60738136,2008,7274.59948178,{83A4CA64-2F2B-418E-A963-17668758ADF2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369902,200696.729492188,7274.59948178186
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,MOA,0.8255791,2008,1818.09685872,{BAAAD1FC-0C09-476B-9189-93E71F237675},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369903,35962.0805664062,1818.09685871961
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,MOA,2.35645038,2008,3610.34359325,{DB674F41-4503-464F-A311-C0CACAFBDAB3},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369904,102646.568603516,3610.34359324977
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,NSH,0.52122035,2008,941.47528936,{4473C260-1BA9-427E-9FD6-30CCFBC4BF86},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369905,22704.267578125,941.475289363465
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,MOA,7.63335476,2008,4082.85659723,{6960FAAC-861C-4E03-BEC9-8C840EDFCD0E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369906,332507.602783203,4082.856597234
WESTERN MOBILE,2008-10-21T00:00:00.000Z,mg,NSH,0.45478294,2008,925.32345344,{1DD046C7-7C0C-4A84-868A-1A5453498E54},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369907,19810.2673339844,925.323453442104
HEIL VALLEY RANCH,2008-10-22T00:00:00.000Z,mg,HCA,0.82230793,2008,1406.31132017,{539912C1-C19F-4120-9C51-FE3BBD815DEA},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369908,35819.5900878906,1406.31132017252
HEIL VALLEY RANCH,2008-10-22T00:00:00.000Z,mg,NSH,0.97907867,2008,1807.01331018,{D3CBBB69-EA4F-4D0D-98CE-84F8CF342EB2},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369909,42648.4985351562,1807.01331017827
HEIL VALLEY RANCH,2008-10-22T00:00:00.000Z,mg,NSH,1.82963833,2008,2476.57293749,{16D66554-595D-40F8-95FD-CBA74A7CC7E0},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369910,79698.7268066406,2476.57293748839
HEIL VALLEY RANCH,2008-10-22T00:00:00.000Z,mg,HCA,1.79549974,2008,1458.79504152,{DB5A26C4-75AF-4326-9C04-22F23D9EB443},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369911,78211.6557617188,1458.79504152276
RABBIT MOUNTAIN,2008-10-30T00:00:00.000Z,jeg,HCA,1.34840379,2008,1772.41126406,{8A31175C-E8C4-4F5C-B501-F50D13C22AC5},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369912,58736.234375,1772.41126406067
RABBIT MOUNTAIN,2008-10-30T00:00:00.000Z,jeg,HCA,0.22972829,2008,496.72693094,{4FB566B0-7BB4-4459-A7F3-860147CFE918},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369913,10006.923828125,496.726930942608
RABBIT MOUNTAIN,,eb,HCA,4.79853348,2007,4782.98645386,{734E0EFE-283E-408C-9DF3-677C62993EEC},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369914,209023.280029297,4782.98645386134
RABBIT MOUNTAIN,,egb,HCA,0.09272795,2007,471.48380124,{8698CF5B-F488-43DC-952A-C071FCF7DC94},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369915,4039.21411132812,471.483801240642
RABBIT MOUNTAIN,,egb,HCA,0.00447004,2007,82.38851497,{4517991E-418B-43BD-AFC6-EB6F9F78C5F8},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369916,194.713623046875,82.3885149739631
RABBIT MOUNTAIN,,eb,HCA,0.00294873,2007,62.51076459,{50E2E59D-4121-4094-B926-51E0347C9181},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369917,128.4462890625,62.5107645860236
RABBIT MOUNTAIN,,jg,HCA,0.11060313,2007,636.49603944,{06B55D0F-CBCD-451D-BA33-D99DA4CDC6D4},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369918,4817.85424804688,636.496039435911
RABBIT MOUNTAIN,,jg,HCA,48.75510327,2007,8467.98016907,{040A1D71-BD71-4B55-B01B-B1A86F7BBC6C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369919,2123763.80615234,8467.98016906556
RABBIT MOUNTAIN,2008-10-30T00:00:00.000Z,jeg,HCA,3.85330104,2008,2398.84323442,{A65F7B70-42C3-4C03-AB44-B9A7188CC72C},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369920,167849.123535156,2398.84323441751
RABBIT MOUNTAIN,2008-10-30T00:00:00.000Z,jeg,HCA,21.71278705,2008,10072.79107936,{A05678A5-17AB-4E55-861F-8252B0CF776F},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369921,945805.220703125,10072.7910793629
RABBIT MOUNTAIN,2008-10-30T00:00:00.000Z,jeg,NSH,0.0038741,2008,135.55234508,{12693D20-F889-4380-9B98-251F3A4D9093},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369922,168.755615234375,135.552345083319
WAREMBOURG,2008-11-20T00:00:00.000Z,jg,MOA,1.16451861,2008,1610.55670108,{89ABA6F5-E09A-479E-A29F-658FAB455F88},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369923,50726.2280273438,1610.5567010768
WAREMBOURG,,eb,NPD,3.99260133,2007,4082.40050253,{B60C7819-2372-4D3B-A056-648AC5ECFF9D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369924,173917.017578125,4082.40050252695
WAREMBOURG,,eb,MOA,9.4524637,2007,3110.43452126,{CA01C697-A991-46C0-8F8A-105017EDC872},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369925,411747.673339844,3110.43452125548
BROOMFIELD NORTH,,eb,MOA,5.34084386,2007,3740.76116587,{EB83E5B8-F717-4213-9C61-C157F7508040},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369926,232646.227539062,3740.76116586997
BROOMFIELD NORTH,,eb,NSH,1.87556846,2007,1361.99701511,{75EE953A-9FBB-41E2-8D96-0DC8271E2D55},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369927,81699.4345703125,1361.99701510799
ETTER,2008-11-21T00:00:00.000Z,jg,MOA,0.04539935,2008,198.26758084,{B9623D47-CCC8-458C-8D9A-1B46A52F90A4},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369928,1977.58813476562,198.267580841416
ETTER,2008-11-21T00:00:00.000Z,jg,NSH,0.00654095,2008,82.23285338,{8FDEB55C-D804-43C9-B8D9-758A9CFE267A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369929,284.922119140625,82.2328533831067
ETTER,2008-11-21T00:00:00.000Z,jg,MOA,0.80964769,2008,1172.55288666,{15739AB0-499E-4D8C-A77A-5D36E17F3AFD},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369930,35268.1120605469,1172.55288665926
ETTER,2008-11-21T00:00:00.000Z,jg,NSH,0.18696149,2008,572.3325627,{923FD203-7EEE-47DB-BE41-A19561446AC6},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369931,8144.00927734375,572.332562698868
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,7.44401064,2008,3308.45028974,{81AF9854-844E-4A4B-8B87-A5FA399D6246},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369932,324259.806884766,3308.45028974216
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,0.04706185,2008,242.03985064,{FDCDCEBF-2A63-430D-AE7E-5FD81B290310},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369933,2050.00561523438,242.039850635845
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,0.08406377,2008,271.61647817,{3D40B63C-8396-45C3-B781-2440D5A0DEB0},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369934,3661.80322265625,271.616478166093
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,0.0477521,2008,308.34710522,{330913D1-A96B-48F4-95A0-881B63E04D4A},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369935,2080.07299804688,308.347105215376
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,1.59231107,2008,2020.1112077,{2AA79002-7A79-47C2-8C9B-03D95F4C4ED0},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369936,69360.79296875,2020.11120769771
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,4.13716996,2008,2559.70418892,{654668CC-9B7B-4498-9BA2-3B8639F1AD5D},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369937,180214.402587891,2559.70418892448
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,0.10042887,2008,536.28993777,{3F9F9867-EF10-4B44-8648-A3455DFA35D9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369938,4374.66381835938,536.289937767772
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,10.25586966,2008,5825.22311894,{A6793306-2FDF-48D5-89B1-B07230B60C18},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369939,446743.895751953,5825.22311893924
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,9.30480824,2008,3258.44726518,{B573D41E-B7E2-4884-9D75-033FE12CFC8E},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369940,405315.825683594,3258.44726517738
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,0.43645331,2008,1346.05849568,{6236B498-74C3-4F60-A676-12FEAF48BA61},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369941,19011.8303222656,1346.058495683
LOHR,2008-11-21T00:00:00.000Z,jg,NPD,1.46016131,2008,1261.56872004,{5B2BF375-09F0-4987-BEB2-B9F46B081CC9},PARKSOPENSPACE,2018-07-09T09:48:54.000Z,PARKSOPENSPACE,2018-07-09T09:48:54.000Z,369942,63604.3740234375,1261.56872004027
